longitude,latitude,time,t2m,skt,tp
102.4,23.4,2011/1/9 5:00,290.4046648,292.5480297,0.000525737
102.4,23.4,2011/1/9 6:00,290.5694097,292.9134145,0.000921453
102.4,23.4,2011/1/9 7:00,289.8909602,291.4478153,0.001305863
102.4,23.4,2011/1/9 8:00,289.5899263,290.4815754,0.001571558
102.4,23.4,2011/1/9 9:00,288.6149359,289.8320023,0.001876824
102.4,23.4,2011/1/9 10:00,287.3044649,287.7980266,0.001972927
102.4,23.4,2011/1/9 11:00,286.3339675,286.4846711,0.002238622
102.4,23.4,2011/1/9 12:00,285.6285597,285.425055,0.002459092
102.4,23.4,2011/1/9 13:00,285.0264919,284.9013368,0.002679562
102.4,23.4,2011/1/9 14:00,284.5771876,284.4019775,0.002798277
102.4,23.4,2011/1/9 15:00,284.1773067,283.9696054,0.003024401
102.4,23.4,2011/1/9 16:00,283.8163656,283.6366992,0.003307055
102.4,23.4,2011/1/9 17:00,283.3610705,283.2225964,0.003945853
102.4,23.4,2011/1/9 18:00,282.9012824,282.8531517,0.004352876
102.4,23.4,2011/1/9 19:00,283.142409,282.8998397,0.004923837
102.4,23.4,2011/1/9 20:00,283.307154,283.2692844,0.005822678
102.4,23.4,2011/1/9 21:00,283.0854972,282.989156,0.00652366
102.4,23.4,2011/1/9 22:00,282.9222499,282.8409722,0.006953295
102.4,23.4,2011/1/9 23:00,282.8084262,282.7069977,0.007315092
102.4,23.4,2011/1/10 0:00,282.6990954,282.5730233,0.007620359
102.4,23.4,2011/1/10 1:00,282.0266366,282.1020828,0.000440941
102.4,23.4,2011/1/10 2:00,282.3905731,282.4999463,0.001413271
102.4,23.4,2011/1/10 3:00,282.7380351,282.8998397,0.002775665
102.4,23.4,2011/1/10 4:00,282.8383798,283.0723826,0.003731036
102.4,23.4,2011/1/10 5:00,283.5318061,284.0406524,0.005381737
102.4,23.4,2011/1/10 6:00,284.1203948,284.5055032,0.00729248
102.4,23.4,2011/1/10 7:00,284.2372139,284.2801825,0.007761686
102.4,23.4,2011/1/10 8:00,284.0979296,284.0873405,0.00804434
102.4,23.4,2011/1/10 9:00,284.0799574,284.0183234,0.008304382
102.4,23.4,2011/1/10 10:00,283.6650998,283.592041,0.008496587
102.4,23.4,2011/1/10 11:00,283.3206331,283.1738784,0.00866618
102.4,23.4,2011/1/10 12:00,283.0795064,282.9282586,0.008864038
102.4,23.4,2011/1/10 13:00,282.761998,282.725267,0.009078855
102.4,23.4,2011/1/10 14:00,282.5687972,282.5405446,0.009304978
102.4,23.4,2011/1/10 15:00,282.3516334,282.3334932,0.009531102
102.4,23.4,2011/1/10 16:00,282.2438004,282.2340274,0.009768531
102.4,23.4,2011/1/10 17:00,282.1254836,282.1305016,0.01009641
102.4,23.4,2011/1/10 18:00,282.0206459,282.0432153,0.010593882
102.4,23.4,2011/1/10 19:00,281.8963383,281.9315699,0.011747111
102.4,23.4,2011/1/10 20:00,281.8469149,281.8402237,0.012951218
102.4,23.4,2011/1/10 21:00,281.794496,281.8118049,0.014025304
102.4,23.4,2011/1/10 22:00,281.6701885,281.6818902,0.015195493
102.4,23.4,2011/1/10 23:00,281.5383926,281.5357363,0.016139558
102.4,23.4,2011/1/11 0:00,281.3976105,281.373343,0.016976215
102.4,23.4,2011/1/11 1:00,280.8030311,280.9084923,0.000582268
102.4,23.4,2011/1/11 2:00,280.8614407,280.9693898,0.001034515
102.4,23.4,2011/1/11 3:00,280.9722691,281.1764412,0.001526333
102.4,23.4,2011/1/11 4:00,281.1280279,281.4991978,0.002023805
102.4,23.4,2011/1/11 5:00,280.5289555,280.9572103,0.002606072
102.4,23.4,2011/1/11 6:00,279.7157146,280.1229149,0.003165728
102.4,23.4,2011/1/11 7:00,279.5554627,279.8833848,0.003595362
102.4,23.4,2011/1/11 8:00,279.032772,279.325158,0.004019344
102.4,23.4,2011/1/11 9:00,278.4187228,278.624837,0.004256773
102.4,23.4,2011/1/11 10:00,278.0383118,278.2046444,0.00447159
102.4,23.4,2011/1/11 11:00,277.6054819,277.7154347,0.004658142
102.4,23.4,2011/1/11 12:00,277.4512208,277.4779346,0.004867306
102.4,23.4,2011/1/11 13:00,277.3014527,277.3561396,0.005087777
102.4,23.4,2011/1/11 14:00,277.126224,277.1896865,0.00546088
102.4,23.4,2011/1/11 15:00,277.1067541,277.1166095,0.005958352
102.4,23.4,2011/1/11 16:00,277.0797958,277.1105198,0.006410599
102.4,23.4,2011/1/11 17:00,277.0079072,277.0597719,0.006766743
102.4,23.4,2011/1/11 18:00,277.0183909,277.0415027,0.007043744
102.4,23.4,2011/1/11 19:00,277.271499,277.2140455,0.007467726
102.4,23.4,2011/1/11 20:00,277.3403924,277.323661,0.00789736
102.4,23.4,2011/1/11 21:00,277.3838251,277.3500499,0.008304382
102.4,23.4,2011/1/11 22:00,277.4392393,277.419067,0.008654873
102.4,23.4,2011/1/11 23:00,277.4691929,277.4413961,0.008937528
102.4,23.4,2011/1/12 0:00,277.5530631,277.5205628,0.009163651
102.4,23.4,2011/1/12 1:00,278.619412,278.6938541,0.000186552
102.4,23.4,2011/1/12 2:00,278.9174506,278.8460978,0.000265695
102.4,23.4,2011/1/12 3:00,279.8849526,280.1269747,0.000327879
102.4,23.4,2011/1/12 4:00,280.6592537,280.7887273,0.000491818
102.4,23.4,2011/1/12 5:00,281.1415071,281.9011212,0.00084231
102.4,23.4,2011/1/12 6:00,281.339201,281.4971679,0.001226719
102.4,23.4,2011/1/12 7:00,281.8573986,281.9133007,0.0013737
102.4,23.4,2011/1/12 8:00,282.3366566,282.5283651,0.001492414
102.4,23.4,2011/1/12 9:00,282.2333166,282.3761215,0.001554598
102.4,23.4,2011/1/12 10:00,282.2048607,282.0310358,0.001588517
102.4,23.4,2011/1/12 11:00,281.9951853,281.8584929,0.001611129
102.4,23.4,2011/1/12 12:00,281.8993337,281.7001595,0.001639395
102.4,23.4,2011/1/12 13:00,281.7585517,281.5337064,0.001673313
102.4,23.4,2011/1/12 14:00,281.5443833,281.2637276,0.001695926
102.4,23.4,2011/1/12 15:00,281.4036013,281.158172,0.001735497
102.4,23.4,2011/1/12 16:00,281.3736476,281.1256933,0.001746803
102.4,23.4,2011/1/12 17:00,281.414085,281.253578,0.001769416
102.4,23.4,2011/1/12 18:00,281.3197311,281.0688557,0.001792028
102.4,23.4,2011/1/12 19:00,280.6832166,280.4314621,0.001808987
102.4,23.4,2011/1/12 20:00,280.3881735,279.8630857,0.001825947
102.4,23.4,2011/1/12 21:00,280.3597175,279.6905428,0.001848559
102.4,23.4,2011/1/12 22:00,280.409141,279.9808208,0.001859865
102.4,23.4,2011/1/12 23:00,280.3043033,279.7149018,0.001876824
102.4,23.4,2011/1/13 0:00,280.1260793,278.8603072,0.001876824
102.4,23.4,2011/1/13 1:00,281.7226073,281.0972745,5.65E-06
102.4,23.4,2011/1/13 2:00,283.4074986,284.1665072,1.70E-05
102.4,23.4,2011/1/13 3:00,284.6775322,284.6272981,2.83E-05
102.4,23.4,2011/1/13 4:00,285.9251006,286.8683252,6.22E-05
102.4,23.4,2011/1/13 5:00,286.3040139,287.3372357,8.48E-05
102.4,23.4,2011/1/13 6:00,286.5975594,287.7229198,0.000107409
102.4,23.4,2011/1/13 7:00,286.6095409,288.0131977,0.00014698
102.4,23.4,2011/1/13 8:00,286.7098855,287.6965308,0.000169593
102.4,23.4,2011/1/13 9:00,286.491224,287.209351,0.000231776
102.4,23.4,2011/1/13 10:00,286.1587388,286.4095642,0.000248736
102.4,23.4,2011/1/13 11:00,285.7408858,285.5448201,0.000265695
102.4,23.4,2011/1/13 12:00,285.2840931,284.9155462,0.000265695
102.4,23.4,2011/1/13 13:00,284.6984997,284.2558235,0.000265695
102.4,23.4,2011/1/13 14:00,284.4708522,283.9675755,0.000271348
102.4,23.4,2011/1/13 15:00,284.1084134,283.3443913,0.000277001
102.4,23.4,2011/1/13 16:00,283.8148679,282.7130875,0.000288307
102.4,23.4,2011/1/13 17:00,283.6636021,282.5709934,0.000299614
102.4,23.4,2011/1/13 18:00,283.4554244,282.0411854,0.000322226
102.4,23.4,2011/1/13 19:00,283.2023163,282.2340274,0.000350491
102.4,23.4,2011/1/13 20:00,283.3790427,282.6115917,0.000361797
102.4,23.4,2011/1/13 21:00,283.5333038,282.8145833,0.000373104
102.4,23.4,2011/1/13 22:00,283.4958618,282.5344549,0.00038441
