longitude,latitude,time,t2m,skt,tp
102.9,30,2011/1/6 2:00,272.4759241,268.5970528,2.26E-05
102.9,30,2011/1/6 3:00,273.2711927,272.5087006,3.96E-05
102.9,30,2011/1/6 4:00,273.8882374,275.3972708,5.09E-05
102.9,30,2011/1/6 5:00,274.1083965,275.4642581,7.91E-05
102.9,30,2011/1/6 6:00,274.3809745,275.8783609,0.000141327
102.9,30,2011/1/6 7:00,274.8722139,276.2965236,0.000186552
102.9,30,2011/1/6 8:00,274.5202588,275.4439589,0.00022047
102.9,30,2011/1/6 9:00,273.9975681,274.6015438,0.000254389
102.9,30,2011/1/6 10:00,273.3955003,273.5195987,0.000282654
102.9,30,2011/1/6 11:00,273.5257985,271.7332728,0.00031092
102.9,30,2011/1/6 12:00,273.1124385,269.654639,0.000333532
102.9,30,2011/1/6 13:00,272.8832933,268.66404,0.000367451
102.9,30,2011/1/6 14:00,272.7245391,267.7627574,0.000401369
102.9,30,2011/1/6 15:00,272.6885948,267.5597658,0.000429634
102.9,30,2011/1/6 16:00,272.645162,267.3770734,0.0004579
102.9,30,2011/1/6 17:00,272.3935516,266.7579491,0.000486165
102.9,30,2011/1/6 18:00,272.2482765,266.2179915,0.000520084
102.9,30,2011/1/6 19:00,271.8319212,265.8932049,0.000576615
102.9,30,2011/1/6 20:00,271.8079583,265.8647861,0.000627492
102.9,30,2011/1/6 21:00,271.8199397,266.0758974,0.000655758
102.9,30,2011/1/6 22:00,271.6806554,265.6293159,0.000684023
102.9,30,2011/1/6 23:00,271.710609,265.8566664,0.000695329
102.9,30,2011/1/7 0:00,271.6192505,265.5501492,0.000700983
102.9,30,2011/1/7 1:00,271.1579647,265.6699142,5.65E-06
102.9,30,2011/1/7 2:00,271.8888331,268.9888266,1.13E-05
102.9,30,2011/1/7 3:00,272.9357122,273.0527181,1.70E-05
102.9,30,2011/1/7 4:00,273.7130087,275.1841297,1.70E-05
102.9,30,2011/1/7 5:00,274.4738307,276.3168227,1.70E-05
102.9,30,2011/1/7 6:00,275.0684101,276.9927847,1.70E-05
102.9,30,2011/1/7 7:00,274.7239434,276.8567803,1.70E-05
102.9,30,2011/1/7 8:00,274.3045927,275.9981259,2.26E-05
102.9,30,2011/1/7 9:00,273.6635852,274.8471637,2.26E-05
102.9,30,2011/1/7 10:00,273.1783365,273.706351,2.83E-05
102.9,30,2011/1/7 11:00,272.91774,271.6175676,4.52E-05
102.9,30,2011/1/7 12:00,272.6047246,270.3793189,6.78E-05
102.9,30,2011/1/7 13:00,272.4220075,269.3339123,9.61E-05
102.9,30,2011/1/7 14:00,272.2842209,268.7229076,0.000118715
102.9,30,2011/1/7 15:00,272.1554203,268.6518605,0.000163939
102.9,30,2011/1/7 16:00,272.0400989,268.519916,0.000254389
102.9,30,2011/1/7 17:00,271.9637171,268.4224801,0.000305267
102.9,30,2011/1/7 18:00,271.8439026,268.1951295,0.000333532
102.9,30,2011/1/7 19:00,271.5922922,268.1870098,0.000407022
102.9,30,2011/1/7 20:00,271.5054267,268.3331638,0.000508778
102.9,30,2011/1/7 21:00,271.363147,268.4508989,0.000633146
102.9,30,2011/1/7 22:00,271.3646447,268.761476,0.000802738
102.9,30,2011/1/7 23:00,271.3002444,268.9482283,0.000966678
102.9,30,2011/1/8 0:00,271.3361887,269.0375446,0.001096699
102.9,30,2011/1/8 1:00,271.8049629,269.2994037,0.000107409
102.9,30,2011/1/8 2:00,272.0745455,270.4097677,0.00023743
102.9,30,2011/1/8 3:00,271.4575009,271.8164993,0.000390063
102.9,30,2011/1/8 4:00,273.3730351,274.9689586,0.000565309
102.9,30,2011/1/8 5:00,273.2876672,274.4736591,0.000723595
102.9,30,2011/1/8 6:00,273.5842081,274.7862662,0.000904494
102.9,30,2011/1/8 7:00,273.6501061,274.6928901,0.001000596
102.9,30,2011/1/8 8:00,273.6216501,274.3965223,0.001085392
102.9,30,2011/1/8 9:00,273.3206162,273.8037869,0.001164536
102.9,30,2011/1/8 10:00,272.922233,273.1623335,0.001266291
102.9,30,2011/1/8 11:00,272.1164806,271.9667131,0.001385006
102.9,30,2011/1/8 12:00,271.8409073,271.438935,0.001515027
102.9,30,2011/1/8 13:00,272.1030015,270.4706651,0.001650701
102.9,30,2011/1/8 14:00,272.264751,269.8819895,0.001775069
102.9,30,2011/1/8 15:00,272.2782302,269.86981,0.00188813
102.9,30,2011/1/8 16:00,272.4235052,270.1377589,0.001995539
102.9,30,2011/1/8 17:00,272.5433197,269.6323099,0.002085988
102.9,30,2011/1/8 18:00,272.5403244,269.484126,0.002170785
102.9,30,2011/1/8 19:00,272.71106,269.2405361,0.002266887
102.9,30,2011/1/8 20:00,272.5582965,268.9421385,0.002340377
102.9,30,2011/1/8 21:00,272.4474681,268.375792,0.002402561
102.9,30,2011/1/8 22:00,272.3381374,268.1565611,0.002459092
102.9,30,2011/1/8 23:00,272.1404435,267.69983,0.00250997
102.9,30,2011/1/9 0:00,271.8948238,266.6422439,0.002555195
102.9,30,2011/1/9 1:00,272.1853739,266.9589107,4.52E-05
102.9,30,2011/1/9 2:00,272.3755794,269.8028228,9.61E-05
102.9,30,2011/1/9 3:00,272.4699333,273.945881,0.000152633
102.9,30,2011/1/9 4:00,273.2472298,274.7375482,0.000260042
102.9,30,2011/1/9 5:00,273.6680782,274.790326,0.000395716
102.9,30,2011/1/9 6:00,273.6531014,274.6401122,0.000520084
102.9,30,2011/1/9 7:00,273.8612791,274.5507959,0.00060488
102.9,30,2011/1/9 8:00,273.6890458,274.1752615,0.000684023
102.9,30,2011/1/9 9:00,273.5497614,273.8443852,0.000740554
102.9,30,2011/1/9 10:00,272.4160168,272.1554953,0.000785779
102.9,30,2011/1/9 11:00,272.6391713,270.4199172,0.00082535
102.9,30,2011/1/9 12:00,272.2527696,269.0781429,0.000853616
102.9,30,2011/1/9 13:00,271.9742009,267.9190609,0.000887534
102.9,30,2011/1/9 14:00,271.8019676,267.2085904,0.000927106
102.9,30,2011/1/9 15:00,271.7046183,266.8655346,0.000972331
102.9,30,2011/1/9 16:00,271.5997806,266.8838039,0.001023208
102.9,30,2011/1/9 17:00,271.3945983,266.6463037,0.001074086
102.9,30,2011/1/9 18:00,271.1444855,266.6280345,0.001164536
102.9,30,2011/1/9 19:00,271.259807,266.0616879,0.001221066
102.9,30,2011/1/9 20:00,271.0935644,265.5197004,0.00128325
102.9,30,2011/1/9 21:00,270.8374609,264.7483324,0.001345434
102.9,30,2011/1/9 22:00,270.6607345,264.1231183,0.001413271
102.9,30,2011/1/9 23:00,270.5289386,263.8348703,0.001503721
102.9,30,2011/1/10 0:00,270.569376,264.3991869,0.001611129
102.9,30,2011/1/10 1:00,270.5618876,265.2070934,9.04E-05
102.9,30,2011/1/10 2:00,270.8179911,266.7477995,0.000152633
102.9,30,2011/1/10 3:00,271.4485148,270.5132934,0.00022047
102.9,30,2011/1/10 4:00,271.7016229,272.2793201,0.000322226
102.9,30,2011/1/10 5:00,272.2392904,273.1521839,0.000440941
102.9,30,2011/1/10 6:00,272.7395159,273.7307099,0.000554002
102.9,30,2011/1/10 7:00,273.0046055,273.6941715,0.000644452
102.9,30,2011/1/10 8:00,272.8997678,273.198872,0.000723595
102.9,30,2011/1/10 9:00,272.744009,272.9025043,0.000802738
102.9,30,2011/1/10 10:00,272.2497742,271.5038923,0.000887534
102.9,30,2011/1/10 11:00,272.1958577,270.3204514,0.000944065
102.9,30,2011/1/10 12:00,272.0011591,269.0537839,0.000994943
102.9,30,2011/1/10 13:00,271.8229351,267.5942744,0.001040168
102.9,30,2011/1/10 14:00,271.3316957,266.5874361,0.001068433
102.9,30,2011/1/10 15:00,271.5907945,265.5765381,0.001096699
102.9,30,2011/1/10 16:00,271.3032397,263.865319,0.001113658
102.9,30,2011/1/10 17:00,270.9917221,262.6615789,0.00113627
102.9,30,2011/1/10 18:00,270.8120003,262.3266428,0.001158882
102.9,30,2011/1/10 19:00,271.0291641,263.6156394,0.001204107
102.9,30,2011/1/10 20:00,270.6337763,264.0622209,0.001238026
102.9,30,2011/1/10 21:00,270.677209,263.7333745,0.001249332
102.9,30,2011/1/10 22:00,270.5783621,262.7163867,0.001254985
102.9,30,2011/1/10 23:00,270.5064734,261.6912792,0.001254985
102.9,30,2011/1/11 0:00,270.4061287,260.9361505,0.001254985
102.9,30,2011/1/11 1:00,270.635274,261.5471551,2.78E-17
102.9,30,2011/1/11 2:00,271.9157913,265.2903199,2.78E-17
102.9,30,2011/1/11 3:00,273.086978,271.1709861,2.78E-17
102.9,30,2011/1/11 4:00,274.1383501,275.1232322,2.78E-17
102.9,30,2011/1/11 5:00,274.7613855,275.561694,2.78E-17
102.9,30,2011/1/11 6:00,275.1178336,276.020455,2.78E-17
102.9,30,2011/1/11 7:00,275.4008953,276.2823141,2.78E-17
102.9,30,2011/1/11 8:00,275.1432942,275.9879763,2.78E-17
102.9,30,2011/1/11 9:00,274.5891521,275.249087,2.78E-17
102.9,30,2011/1/11 10:00,275.2391457,274.0311375,2.78E-17
102.9,30,2011/1/11 11:00,274.5951429,270.5884002,2.78E-17
102.9,30,2011/1/11 12:00,273.9751029,267.3527144,2.78E-17
102.9,30,2011/1/11 13:00,273.3999933,263.9952336,2.78E-17
102.9,30,2011/1/11 14:00,272.9207354,261.5410654,2.78E-17
102.9,30,2011/1/11 15:00,272.4938962,259.574077,2.78E-17
102.9,30,2011/1/11 16:00,272.1988531,258.488072,2.78E-17
102.9,30,2011/1/11 17:00,271.8394096,257.8689477,5.65E-06
102.9,30,2011/1/11 18:00,271.2058905,258.149076,5.65E-06
102.9,30,2011/1/11 19:00,271.4230542,258.3297386,5.65E-06
102.9,30,2011/1/11 20:00,271.0426432,258.4028155,5.65E-06
102.9,30,2011/1/11 21:00,270.7041673,258.5855079,5.65E-06
102.9,30,2011/1/11 22:00,270.4795151,258.6220464,5.65E-06
102.9,30,2011/1/11 23:00,270.8479447,259.2229015,5.65E-06
102.9,30,2011/1/12 0:00,270.912345,259.8948037,5.65E-06
102.9,30,2011/1/12 1:00,270.8808937,262.466707,2.78E-17
102.9,30,2011/1/12 2:00,271.6806554,266.8838039,2.78E-17
102.9,30,2011/1/12 3:00,271.9157913,271.7657514,5.65E-06
102.9,30,2011/1/12 4:00,273.3610536,275.5190658,5.65E-06
102.9,30,2011/1/12 5:00,273.5527568,275.2084887,5.65E-06
102.9,30,2011/1/12 6:00,273.7863951,275.2957751,5.65E-06
102.9,30,2011/1/12 7:00,273.396998,275.3038947,3.96E-05
102.9,30,2011/1/12 8:00,272.9791449,274.5670353,9.61E-05
102.9,30,2011/1/12 9:00,272.5253475,273.681992,0.000192205
102.9,30,2011/1/12 10:00,271.7046183,272.1697047,0.000327879
102.9,30,2011/1/12 11:00,270.8179911,270.8969475,0.000480512
102.9,30,2011/1/12 12:00,270.259356,270.0606221,0.000695329
102.9,30,2011/1/12 13:00,270.3462215,269.2994037,0.000932759
102.9,30,2011/1/12 14:00,270.8404563,268.1240824,0.00113627
102.9,30,2011/1/12 15:00,270.8853867,267.9576293,0.001305863
102.9,30,2011/1/12 16:00,270.7865398,267.3851931,0.001441537
102.9,30,2011/1/12 17:00,270.8060096,267.050257,0.001548945
102.9,30,2011/1/12 18:00,270.7416093,265.9865811,0.001633742
102.9,30,2011/1/12 19:00,270.4974873,265.1664951,0.00174115
102.9,30,2011/1/12 20:00,270.5663806,264.8762171,0.001825947
102.9,30,2011/1/12 21:00,270.498985,264.0622209,0.00190509
102.9,30,2011/1/12 22:00,270.4375801,263.2441648,0.001961621
102.9,30,2011/1/12 23:00,270.6053203,263.4613658,0.001995539
102.9,30,2011/1/13 0:00,270.5903435,262.7468354,0.002023805
102.9,30,2011/1/13 1:00,271.3856122,264.0236525,1.70E-05
102.9,30,2011/1/13 2:00,272.6197015,267.1659622,2.83E-05
102.9,30,2011/1/13 3:00,273.7100133,272.5350895,3.96E-05
102.9,30,2011/1/13 4:00,274.8961768,276.4426775,5.09E-05
102.9,30,2011/1/13 5:00,274.9710608,276.0427841,5.65E-05
102.9,30,2011/1/13 6:00,274.9456002,275.9209891,6.78E-05
102.9,30,2011/1/13 7:00,275.2032014,276.2417158,7.35E-05
102.9,30,2011/1/13 8:00,274.9725585,275.9351985,8.48E-05
102.9,30,2011/1/13 9:00,274.3839698,275.0420356,9.04E-05
102.9,30,2011/1/13 10:00,273.4284493,273.6799621,0.000101756
102.9,30,2011/1/13 11:00,273.8717629,271.3252597,0.000118715
102.9,30,2011/1/13 12:00,273.4823658,268.9076299,0.000141327
102.9,30,2011/1/13 13:00,273.1828296,266.9325218,0.000169593
102.9,30,2011/1/13 14:00,273.1079455,266.8249363,0.000197858
102.9,30,2011/1/13 15:00,272.8922794,266.4514318,0.000231776
102.9,30,2011/1/13 16:00,272.7035716,265.7531407,0.000265695
102.9,30,2011/1/13 17:00,272.6421667,265.8566664,0.000299614
102.9,30,2011/1/13 18:00,272.5777664,265.9581622,0.000333532
102.9,30,2011/1/13 19:00,272.5717757,265.8566664,0.000429634
102.9,30,2011/1/13 20:00,272.6331806,266.5772866,0.000503125
102.9,30,2011/1/13 21:00,272.6107154,266.662543,0.000565309
102.9,30,2011/1/13 22:00,272.5448174,267.3202358,0.000610533
102.9,30,2011/1/13 23:00,272.574771,266.4595514,0.000644452
102.9,30,2011/1/14 0:00,272.678111,265.8323075,0.000667064
102.9,30,2011/1/14 1:00,273.1468852,266.325577,1.70E-05
102.9,30,2011/1/14 2:00,274.0769452,269.1288908,2.83E-05
102.9,30,2011/1/14 3:00,275.228662,274.621843,3.96E-05
102.9,30,2011/1/14 4:00,276.3159785,278.0280418,5.09E-05
102.9,30,2011/1/14 5:00,276.2096431,277.8615887,6.78E-05
102.9,30,2011/1/14 6:00,276.1617173,277.6565672,0.000101756
102.9,30,2011/1/14 7:00,276.4747327,277.7499433,0.000118715
102.9,30,2011/1/14 8:00,276.1048054,277.0009043,0.000135674
102.9,30,2011/1/14 9:00,275.6974362,276.3675706,0.000152633
102.9,30,2011/1/14 10:00,275.1987084,275.1942793,0.000163939
102.9,30,2011/1/14 11:00,275.6644872,273.4810303,0.000169593
102.9,30,2011/1/14 12:00,275.3664486,270.6026097,0.000180899
102.9,30,2011/1/14 13:00,274.9485956,268.3737621,0.000186552
102.9,30,2011/1/14 14:00,274.6400733,267.4805991,0.000203511
102.9,30,2011/1/14 15:00,274.2701461,266.7965175,0.000226123
102.9,30,2011/1/14 16:00,273.8657722,266.7072012,0.000265695
102.9,30,2011/1/14 17:00,273.7085156,267.5293171,0.000356144
102.9,30,2011/1/14 18:00,273.4359377,268.6072024,0.000570962
102.9,30,2011/1/14 19:00,273.4044864,269.4151089,0.00084231
102.9,30,2011/1/14 20:00,273.1139362,269.5511133,0.001079739
102.9,30,2011/1/14 21:00,272.8548374,269.9164981,0.001238026
102.9,30,2011/1/14 22:00,272.4983893,269.4394679,0.001345434
